id,company,company size,location,technology,seniority,salary employment min,salary employment max,salary b2b min,salary b2b max
fdd95b82939adbbee1950990df5195eb,ITFS,,Remote,JavaScript,mid,,,11760.0,13440.0
40d9aa9e8e9f96080ad8ba73bf2713a3,Upside,10.0,Warszawa,JavaScript,senior,,,17900.0,24100.0
e0793fee8e8828807a2215c52bb5a8fd,Upside,10.0,Kraków,JavaScript,senior,,,17900.0,24100.0
11cfadb60f3b4d3c464b7673d7c19ae3,Upside,10.0,Wrocław,JavaScript,senior,,,17900.0,24100.0
1d17f0e8d9b689e2f9830612677973cc,Upside,10.0,Katowice,JavaScript,senior,,,17900.0,24100.0
9d97ba77fe5ba80a4d9f963576ca3ee9,DCG,100.0,Warszawa,JavaScript,mid,,,15500.0,17500.0
03e75c94e2f864540ed0f26266fb5dea,Text S.A.,,Remote,JavaScript,mid,,,17000.0,22000.0
26b501ba4983e2d49a65d60849eac578,LLInformatics,,Remote,JavaScript,mid,,,17000.0,22000.0
7188da2ba8b64bda0f7e7a674d811cc6,Mindbox,100.0,Warszawa,JavaScript,senior,,,22000.0,33000.0
ed64e1bea05cde9d62f1bb8dd81084a5,Mindbox,100.0,Kraków,JavaScript,senior,,,22000.0,33000.0
636f4d8dec6542da4792fc8579d4f8c2,Mindbox,100.0,Łódź,JavaScript,senior,,,22000.0,33000.0
e0f975c96e1d43f27b1aebe62ac50cb8,ITFS,,Warszawa,JavaScript,mid,,,21840.0,28560.0
76c9e1387a2194eebc714e7a8e61fd6c,Eyzee S.A.,100.0,Remote,JavaScript,mid,,,12000.0,20000.0
4181af420fa8da7cda95b20c73219b7a,Calamari,10.0,Warszawa,JavaScript,mid,,,14000.0,17000.0
2dd0ad5fd47d2a47e2c3bb0a3220e3f6,THTG Sp. z o.o.,,Remote,JavaScript,junior,,,5000.0,8000.0
764173ec5dc0c09558b488b48874e3ed,YourITeams,10.0,Remote,JavaScript,senior,,,23000.0,26000.0
4d41a8524ba3c7b624e0b41a22c260ff,TeamQuest,,Remote,JavaScript,mid,,,12000.0,15000.0
5c57003b714381a599a4c0c7c183a799,Ragnarson,10.0,Remote,JavaScript,senior,,,19000.0,26800.0
75a9c62f0a2ded3e283c16cc6f000055,HR Bank / Headhunting Agency,1.0,Warszawa,JavaScript,mid,,,21400.0,25200.0
5dea5b30bc3d2331ac00f6c9a75b40fd,Devqube,,Remote,JavaScript,mid,,,12000.0,17000.0
0cdfcecfe88c8bd86d32dc9a21c267be,KSM Vision Sp. z o.o.,,Warszawa,JavaScript,senior,,,21840.0,31920.0
aa5686832228980006c621f2582969fd,Click IT Group,1.0,Remote,JavaScript,senior,,,24000.0,30000.0
4764a8c6bcc01921b92c8664736ce906,Click IT Group,1.0,Remote,JavaScript,mid,,,14000.0,22000.0
5057c57cf8b16eb2481d58def3ff79cd,hireplace.it,,Remote,JavaScript,senior,,,29580.0,37650.0
f997c7e32546fa7d971bc20acb52ce2a,hireplace.it,,Remote,JavaScript,mid,,,10000.0,18000.0
373d7b11c51c5a1747f943960006e772,Winged IT,100.0,Remote,JavaScript,senior,,,38590.0,44530.0
4356e6c4337808ed3c8e6c41b95dc723,EasyPlay,,Warszawa,JavaScript,junior,10000.0,18000.0,,
75a854dbbef0621341a821562c4b3b81,7RingGaming,,Warszawa,JavaScript,mid,,,6000.0,12000.0
e8d0ace758fcf398651ff874d455d05c,Mindpal,10.0,Remote,JavaScript,mid,,,14500.0,22500.0
28a6f7b086bd1865fae2a14137056340,Acaisoft,100.0,Remote,JavaScript,senior,19000.0,24000.0,22000.0,27000.0
a532803792c9a7b74194fb8d4ffd5791,10Clouds,100.0,Remote,JavaScript,senior,,,18000.0,30000.0
66abdf34345571fbb614af5380cd915a,Hello World! Sp. z o.o.,,Remote,JavaScript,mid,,,9500.0,13000.0
2bb1f386e6eb0e1b0df164e3fff01cf2,DataFeedWatch,,Remote,Ruby,senior,23000.0,29000.0,23000.0,29000.0
055989610e412b8fd265686511694e3c,Siepomaga.pl,100.0,Remote,Ruby,senior,,,19000.0,25000.0
5ec233c01bde0e67df2ea7993dc4800b,USEO Sp. z o.o.,10.0,Remote,Ruby,senior,15700.0,20700.0,19000.0,25000.0
5f4f84db2c3a53f3830da0b4a301a676,Constant Contact,,Remote,Ruby,senior,,,24200.0,34960.0
f2fa8ebfa26443af30f2fd01875464fc,Wellbeing Polska,100.0,Remote,Ruby,senior,,,10000.0,20000.0
bb62164a60a950c549ccadba593bc2ef,Mindpal,10.0,Remote,Ruby,mid,,,14000.0,23000.0
efa498b33281d766205abdf7f7b0e81e,Upside,10.0,Warszawa,Ruby,senior,,,20800.0,25900.0
d8d938d8c4e15365320d02f22e2fdca9,Upside,10.0,Kraków,Ruby,senior,,,20800.0,25900.0
6f3dae1c1eb55972d082fe6996e4db50,Upside,10.0,Wrocław,Ruby,senior,,,20800.0,25900.0
5b42eeca0eae4ebc305faee60791d140,Upside,10.0,Poznań,Ruby,senior,,,20800.0,25900.0
66a44c160998595f436b895fb1da1ea2,Upside,10.0,Gdańsk,Ruby,senior,,,20800.0,25900.0
222345f600a6a35e318d59086912b410,Upside,10.0,Katowice,Ruby,senior,,,20800.0,25900.0
6a1f77a6a4600462cae094d12fe93d29,Click IT Group,1.0,Warszawa,Ruby,mid,15000.0,22000.0,,
fedc92bbbfbd94491916d6fb10081aed,Click IT Group,1.0,Remote,Ruby,senior,,,18000.0,26500.0
a695f0f6530bb03f09dd3e7d79513f33,Mindpal,10.0,Remote,Python,mid,,,8000.0,16000.0
03e4f9dc93ec8e6d96759f2d1eaa7783,RITS Professional Services,100.0,Remote,Python,senior,,,23520.0,25200.0
c3e86e3963a3b4808088bac7102c7c27,Superdevs,10.0,Remote,Python,senior,,,25000.0,30000.0
18497ecf7d47836e150432396a37d039,Idego,100.0,Remote,Python,expert,,,25000.0,28000.0
f6f9fc50c3fa1bbcf0a00656a7332e7c,KUBO,100.0,Warszawa,Python,mid,,,16000.0,20000.0
c1f21cbd1e8c3ae33250e8d3ea601631,ASTEK Polska,1000.0,Warszawa,Python,senior,,,20000.0,22000.0
745510755f8a576507bf3621a4ddeffb,ASTEK Polska,1000.0,Gdańsk,Python,senior,,,20000.0,22000.0
1afc62346d420e17c640bb8fbf3d88da,DevsData LLC,10.0,Remote,Python,junior,,,11500.0,16800.0
a1f679ed360a0be928301255c4802931,WORKITNOW,,Remote,Python,senior,,,23000.0,27000.0
dff9482acfe435542120da6f66084d4c,N-iX,1000.0,Remote,Python,mid,15600.0,20170.0,18820.0,24200.0
026c9948520d1d8db6bdb96496725d82,Volvo Polska,1000.0,Remote,Python,expert,18000.0,23000.0,,
4763209d8f8e49ec9a53988dcf36c32c,VM.PL,100.0,Remote,Python,mid,12000.0,19000.0,16800.0,26900.0
8f38297430be7bd27a8780a52d47e805,Houst,100.0,Remote,Python,senior,,,21900.0,28750.0
b74d32d1b0694029ac0045c29e5cfa2b,Kearney,,Warszawa,Python,junior,9500.0,12000.0,,
409fec8b26d6c912a4f59cbad18f79c7,Aterian,100.0,Remote,Python,senior,,,21510.0,36030.0
2a87e5f8fe16cc47a30f38f4a57b1243,Ebber,,Remote,Python,senior,15000.0,25000.0,,
1c705796bb95e46ae1da172a50d8c38f,emagine Polska,1000.0,Remote,Python,mid,,,21840.0,25200.0
8e4d51ef627d802db686a7f9f2b628bd,Experis Manpower Group,1000.0,Remote,Python,expert,,,30240.0,31920.0
3c61266083a18e685c6f0c1c43eb7333,Panowie Programiści,,Remote,Python,mid,,,14000.0,18000.0
8f3c275ab8f2b1318bff3c7228f3f160,Polcode,100.0,Remote,Python,senior,13500.0,17500.0,16000.0,21000.0
f1bfbbd906db50c9b68c7db3904a6878,edrone,100.0,Remote,Python,senior,,,19000.0,22000.0
fdf441f32c10d11ab54e8b8aa4d36578,Reef Technologies,10.0,Remote,Python,senior,,,31920.0,49560.0
fe7892dcb502c45f36a6ae67c1d3450e,Ferchau Poland Sp. z o.o.,100.0,Remote,Python,mid,,,16500.0,23000.0
5346e37d95a7f99a730b61c93984a1a2,1dea,,Remote,Python,mid,19000.0,23000.0,,
b6dfd60fbe41606acf52959b8978fc62,SP Tech Solutions,,Remote,Python,mid,,,8000.0,18000.0
c4175a1509240d6afc7b4c38b5a9467f,Talkie,,Remote,Python,expert,18000.0,23000.0,,
60375b1e6100236b54da4219af64dd82,Kingfisher plc,,Remote,Python,mid,15000.0,19000.0,,
762adc30e1a36fcd048071b5dd47a1a0,Talkie,,Remote,Python,senior,12000.0,20000.0,,
aab355317d424617cbab54412c505a71,Ragnarson,10.0,Remote,Python,mid,,,10000.0,19500.0
cac5bafc73dc42defcde5f2dfa51f29a,Mindpal,10.0,Remote,Python,junior,,,7000.0,10000.0
34555befd708467cde44fc64b41ba6b0,Zeta Labs,,Warszawa,Python,senior,,,30000.0,40000.0
5fe2eb32a7f0962a8ca86737f4a3ff3d,hubQuest,,Remote,Python,senior,,,28500.0,37000.0
cd93c963d63b6c7730ccc4173995729f,U+,,Remote,Python,senior,,,23750.0,29680.0
66afcd5f1337d4b5479f1faa1de22dd4,Connectis,100.0,Warszawa,Python,expert,,,27000.0,33000.0
7049743a486042b770ce7345e6914929,Skillspark,10.0,Remote,Python,senior,,,26000.0,31000.0
d81f60f4d492326ad3d63e8557d7117c,Text S.A.,,Remote,Python,senior,,,21000.0,34000.0
86bfac58b394b92a93cbbb5cf99f1e6f,Haddad Brands,1000.0,Remote,Python,mid,,,17000.0,27000.0
baf6a39152b8eb7c966ebf58afa26e26,7N,1000.0,Warszawa,Python,mid,,,20160.0,26880.0
083fdcbb9331a47121e076719c52b721,Boldare,100.0,Remote,Python,senior,13400.0,20000.0,18000.0,27000.0
59276346c18e9b4c87c0a5aaaf50d6bd,Syberry,100.0,Remote,Python,senior,,,15000.0,30000.0
f757ab46946469653e23456b730a911e,Nordhealth,100.0,Remote,Python,senior,23750.0,35620.0,23750.0,35620.0
dc1a5e61a1ba2ff451618ef1560f0ed2,Infermedica,100.0,Remote,Python,senior,,,20000.0,27000.0
e65547e6bb072709a9e5cdf7bea2d82a,KINGIT,10.0,Remote,Python,senior,,,20000.0,30000.0
0e74c0fd0149fd3c09603a9844234acc,CliniNote,,Remote,Python,expert,23500.0,28000.0,25000.0,30000.0
fcd689d96c66a85f3a287a7b9c0f69f9,DO OK,10.0,Remote,Python,senior,,,18000.0,23000.0
f20b57c16934ac93e442f42f493ac06b,Tylko,,Remote,Python,senior,,,20000.0,25000.0
41e3710f4f84a93bac503b555b733555,Affirm,1000.0,Warszawa,Python,junior,16450.0,16450.0,,
31a70c090f0f380248e99a9fa57ba066,Jit Team,100.0,Warszawa,Python,senior,,,19000.0,22400.0
f5d300b88b3894f4de8af1ccb0fcee40,Jit Team,100.0,Gdańsk,Python,senior,,,19000.0,22400.0
aa6822faaf28923a019ab0e5d65a91c7,Mindpal,10.0,Remote,Python,mid,,,10000.0,18000.0
06a262dbb88125505be92f1ed8ca60ea,H2B Group Sp. z o.o.,,Remote,Python,senior,,,18000.0,25000.0
03d2d998f02c2cf96997d0f14af12e66,Sigmoidal LLC,,Remote,Python,senior,,,37650.0,48410.0
d0a96503b770df16b1ffd22a8e6ae282,Sigmoidal LLC,,Remote,Python,senior,,,36570.0,45720.0
7b83d0dad7117e7d8f8ab1975e6d9a54,Sigmoidal LLC,,Remote,Python,senior,,,36570.0,45180.0
0b5f7d6f9247162d11051bf5448e1464,ARCHE CONSULTING,100.0,Remote,Python,mid,12000.0,16000.0,,
444c98ab59a447996df0a452f7a153ec,Talent Hills,10.0,Warszawa,Python,senior,23000.0,27000.0,,
45090f94aac8edbe5fd24abdb31fb3c2,ASTEK Polska,1000.0,Remote,Python,senior,,,18900.0,28350.0
73c896a895ab9bed82e9ea7cbd220eef,The Codest,10.0,Remote,Python,senior,,,17000.0,22000.0
6fd35d092d5b87a1606e677473c63f02,Evertz,1000.0,Remote,Python,mid,,,15000.0,25000.0
32332a4906e8e7b313e21eb2c71a71a3,Enigma SOI,100.0,Remote,Python,junior,5200.0,7900.0,6300.0,9400.0
324961ef3ed2cddb42dd2942a6d00323,Zonifero,,Remote,Python,mid,,,12000.0,17000.0
19f981a3900c9f4322fa6890133e4d17,Upside,10.0,Warszawa,Python,senior,,,20800.0,25900.0
cd19ceba2673718602cf859ebcfa8ad9,Upside,10.0,Kraków,Python,senior,,,20800.0,25900.0
26611c109201029043a23bb3cadb2bd9,Upside,10.0,Wrocław,Python,senior,,,20800.0,25900.0
43e0d8e954875c6195398296bb2e41c9,Upside,10.0,Poznań,Python,senior,,,20800.0,25900.0
b2332defcb276c8e57d3d4bd87bc01b2,Upside,10.0,Katowice,Python,senior,,,20800.0,25900.0
a0ea2e3a207c2fe06de3740a59221421,Xfaang,,Remote,Python,senior,,,25000.0,25000.0
36b3c88db39b03954331c579cf79d89c,Evertz,1000.0,Remote,Python,senior,,,26000.0,30000.0
cd45c2c761e85f7aabdffc0dce42922f,ITLT,100.0,Warszawa,Python,mid,,,20000.0,25000.0
61a1cec70bbb3f64ccf0f05a68be31d1,emagine Polska,1000.0,Remote,Python,senior,,,24930.0,29920.0
fdaddcc5360d6ca89be7174a464d10f1,GIAP,,Warszawa,Python,mid,8500.0,12500.0,10000.0,15000.0
e43960a6039d4abd19028e8143994bb9,AP-TECH,,Warszawa,Python,senior,13000.0,18000.0,15000.0,22500.0
1e9f4928db4abb7bf302193764988747,Mindpal,10.0,Remote,Python,senior,,,20000.0,23000.0
02e8fe59068876ee3de12f471cb4cd5b,ITLT,100.0,Remote,Python,mid,,,16800.0,20160.0
08c08830ea1947182d62d221a07c8a35,Enigma SOI,100.0,Warszawa,Python,mid,13000.0,16000.0,13000.0,16000.0
d269c15e74bc26fdb79591c221983abf,Mindpal,10.0,Remote,Java,mid,,,10000.0,18000.0
3a3bc5027296bcf56b6d2593d83856ef,Infinite,,Remote,Java,senior,,,14600.0,25200.0
6ae0c3046514e9ddc5121348045b6df6,Superdevs,10.0,Remote,Java,senior,,,25000.0,30000.0
a89a6dae4c6444a811141f2e427c3846,Finestmedia,100.0,Remote,Java,mid,,,18000.0,24000.0
b5505a006fc2405e7d90cc4a6e1ced91,Dietly.pl,100.0,Remote,Java,mid,,,14500.0,16500.0
c592a3e0a2c9c90a27ed14c0376b2d3e,TSS,10.0,Remote,Java,senior,,,18000.0,25000.0
e422a5916570601a596ad4685761afc5,Devbridge,100.0,Remote,Java,mid,13000.0,21000.0,16250.0,26250.0
7124abee9d55f284e52874b31eb31842,Appwise,,Remote,Java,mid,,,13000.0,18000.0
2d4dd622b7f2b4c42133dba5701f606e,Devbridge,100.0,Remote,Java,senior,24000.0,32000.0,,
bfd4605305664c80d25a1ee1ee55658f,R.M.EDISON sp. z o.o.,10.0,Remote,Java,mid,,,20160.0,23520.0
0314e73ac5735b64618229db1a68efe7,Alter Solutions Polska,100.0,Warszawa,Java,mid,,,20000.0,24300.0
8244da7899a0b2c0e3830ddc7302a7bd,CrustLab,10.0,Remote,Java,mid,,,15200.0,20160.0
540bfcd2cf8e646b0fbf393364c45780,VISA,1000.0,Warszawa,Java,senior,24000.0,32000.0,,
ef391f7c5e66df06f67f4fce2e1cd102,DCV Technologies,,Remote,Java,senior,,,26720.0,32650.0
17dfec387de379c33447ad7f430f859c,VISA,1000.0,Warszawa,Java,expert,30000.0,40000.0,,
79be0b9a611cbd3c6a5e3cc2a9bf77e7,Pretius,100.0,Remote,Java,expert,,,25000.0,33000.0
e6073e16b2060e985fe0a3d8dea14ffc,j-labs,100.0,Warszawa,Java,senior,,,26000.0,30000.0
65f9773625d5ed319b28bb6ac8a7e03c,j-labs,100.0,Kraków,Java,senior,,,26000.0,30000.0
2e062e3785396b99a911d4bc51e21b89,NATEK,1000.0,Remote,Java,senior,18000.0,21000.0,22000.0,27000.0
76d26a09f9a409e95e5138401ae1c6ab,Decerto,100.0,Remote,Java,senior,,,21840.0,28560.0
b1b5fe1f164b419eeab23e43119cb0bb,IT CONNECT,,Warszawa,Java,senior,,,20000.0,26000.0
8e3061fd6f4e3256ac62ae983bc5a5a6,ITRun Consulting,10.0,Remote,Java,junior,,,5000.0,10000.0
a874b8e491c826a019b7dead14402228,AIS Gateway,,Remote,Java,mid,9000.0,14000.0,14000.0,19000.0
6d9abece376c68765e79a962a4dab489,Capco Poland,,Remote,Java,senior,,,25000.0,30000.0
4a3ead06541e96cd62eb184afb26df83,Luxdone,10.0,Remote,Java,expert,,,22000.0,26000.0
08357d100fe7fbf8be32f5c95da20d8b,DAC.digital,100.0,Remote,Java,senior,,,20000.0,26000.0
c3aff4c66444b331e082fca00c0835e8,Comernal Software Sp. z o.o.,10.0,Remote,Java,senior,20000.0,29000.0,29000.0,37000.0
6d3c4a172e7f7d0cffb0a5895391354d,emagine Polska,1000.0,Remote,Java,expert,,,44880.0,52860.0
39cbb62891ed0778712a1c0ab4f3ac62,The Widlarz Group,,Remote,Java,mid,,,14500.0,22000.0
766c518c5e3d837d77e172d12002e1ac,STEPWISE,10.0,Warszawa,Java,senior,,,20000.0,26000.0
c884c8c74bfb4dd7123f69e7b0ee5ed0,STEPWISE,10.0,Kraków,Java,senior,,,20000.0,26000.0
0a99779d4049a1a5416f16f1ab017235,STEPWISE,10.0,Wrocław,Java,senior,,,20000.0,26000.0
b689178e84f539dbf4df60c346fc7c7a,STEPWISE,10.0,Poznań,Java,senior,,,20000.0,26000.0
c8d20dc58eba99c19c1c113dcd314bbe,STEPWISE,10.0,Katowice,Java,senior,,,20000.0,26000.0
0e76f9b750601ccfdab11695b745d1a1,STEPWISE,10.0,Łódź,Java,senior,,,20000.0,26000.0
1f2970a0107fb0a9b626e1bbf01ad551,STEPWISE,10.0,Warszawa,Java,senior,,,16800.0,26000.0
91091abddee875650cb75bc3e3b53973,STEPWISE,10.0,Kraków,Java,senior,,,16800.0,26000.0
679f1c59286d96600c05fcd453039841,STEPWISE,10.0,Wrocław,Java,senior,,,16800.0,26000.0
5293daf2e359ba03a8c78bbad98c241d,STEPWISE,10.0,Poznań,Java,senior,,,16800.0,26000.0
b7f8cd768891eb7a5e8091fee3111fc9,STEPWISE,10.0,Katowice,Java,senior,,,16800.0,26000.0
f135f8c1d2aad4fe22a62b8f522f5284,STEPWISE,10.0,Łódź,Java,senior,,,16800.0,26000.0
4d703c83f7ea4d7b0f46887afe5c9518,Mobile Traffic DATA,,Remote,Java,senior,20000.0,24000.0,,
db5a51ab086bac924ee41d214db32fc5,XTrack Sp. z o.o.,,Remote,Java,senior,18000.0,25000.0,21000.0,30000.0
c759efec254ec535955aa698cd8c1682,ASTEK Polska,1000.0,Remote,Java,senior,,,16800.0,26250.0
a2c34756fceee4d61c44a7a5524ef3fc,Trans.eu Group SA,,Remote,Java,mid,,,15000.0,25000.0
029da683673e0e85a59d21e1f0e9f497,NaviParking,10.0,Remote,Java,mid,10000.0,17000.0,12000.0,20000.0
f40c62d8a5840481199cc0339ee7ffb6,CDQ,10.0,Remote,Java,mid,10000.0,16000.0,11800.0,18500.0
a46252c957d3ab1a5a454fcecd8a6f16,Inn4tech Recruitment,,Remote,Java,mid,,,7000.0,10000.0
1e052dd38d9e09cc6d7e7c854b08a1f1,EndySoft,10.0,Remote,Java,mid,,,18000.0,26000.0
74c3e7f49f00ed871e0c909157015dc2,Starburst,1000.0,Warszawa,Java,senior,25000.0,40000.0,25000.0,40000.0
44a5c3d0fbb19e179546e2738b59c363,Link Group,100.0,Warszawa,Java,mid,,,18480.0,25200.0
bec3131c9b626858ed2bd1a03807a71d,Primaris,100.0,Remote,Java,mid,,,10080.0,15120.0
2663470097f5b9f8ca82d471197a5f14,Inteca,10.0,Remote,Java,senior,,,20000.0,25000.0
829633931939ac86f456e49b616c8c0c,Alter Solutions Polska,100.0,Remote,Java,senior,,,20000.0,24300.0
ab7f4adb7254c4a72d5f436b4995f518,Eyzee S.A.,100.0,Remote,Java,mid,,,12000.0,20000.0
2472b84030964e41572cfcba218572eb,Schenker Technology Center,,Remote,Java,senior,20800.0,31200.0,20800.0,31200.0
7c81627993f370a26a590dedb6530bfa,4IT Solutions,10.0,Warszawa,Java,mid,,,16800.0,21840.0
6211a273caf186bbbcf15a5c1a943e1a,Primaris,100.0,Remote,Java,mid,,,16800.0,25000.0
92059e0a0e5e5344617dbb59b2c185dd,Decerto,100.0,Remote,Java,expert,,,25000.0,28500.0
89bbb144ee0c897fddbca271930d1ad3,Miquido,100.0,Remote,Java,mid,11900.0,15300.0,14300.0,18500.0
e500eae234dd23e89443062b4b575e82,Boldare,100.0,Remote,Java,senior,17000.0,22600.0,24000.0,30300.0
c9c4a3c62413e3207cf9b4bf1d9575ef,ASTEK Polska,1000.0,Warszawa,Java,mid,,,19000.0,24150.0
2b512e19c7a03528f32d0af25c38999a,ASTEK Polska,1000.0,Wrocław,Java,mid,,,19000.0,24150.0
fd58bbd4a38bb063505aab449ec839fb,ASTEK Polska,1000.0,Łódź,Java,mid,,,19000.0,24150.0
77d5dd6ffe531ea3fac123ebb07673bd,Kitopi,100.0,Remote,Java,senior,16500.0,23100.0,20000.0,28000.0
7cc50a75dc52545271bfe2c6d565cd3a,KLG Solutions Sp. z o.o.,,Remote,Java,mid,,,13000.0,18000.0
cb0590d496567b7bf754fd5aeafba63c,Nortal,100.0,Remote,Java,expert,,,30000.0,35000.0
8afedd35f7ee6e85df6e79ead07b81da,XTB,100.0,Remote,Java,senior,17000.0,25000.0,19000.0,28000.0
b0a6ef27fcdf35d40a186ecdc47de10d,7N,1000.0,Remote,Java,senior,,,30240.0,33600.0
bf86633a79c2f20b1f8e32b0d241c305,IN Team,100.0,Remote,Java,senior,,,31920.0,33600.0
a9d9eb2908144a91a2208f21b8ab63a0,HERE Technologies,10000.0,Remote,Java,senior,12000.0,19000.0,12000.0,19000.0
f8f33956b4d6cf3f8752bd0e2932a130,Netcompany,,Warszawa,Java,mid,7800.0,14000.0,8000.0,15000.0
ab0c312a3b3faafac9e16490107b7757,Altimetrik Poland,100.0,Remote,Java,senior,,,25000.0,30000.0
63b63b461f79fd857cc93dcfe4ba1ce9,TU Europa,,Remote,Java,mid,11000.0,18000.0,,
0d386b33be97722c2a3c15aafbbf94cd,Motorola Solutions,1000.0,Remote,Java,senior,15000.0,21000.0,,
38cda3510630f75c7ddeb8108b5938e3,KUBO,100.0,Warszawa,Java,mid,15000.0,18000.0,,
417acf8053edad3ec2b26879fc5fc247,Experis Manpower Group,1000.0,Remote,Java,senior,,,26880.0,30240.0
1aae5e62882de09984747d72024f7ce3,Connectis,100.0,Warszawa,Java,senior,,,27000.0,31000.0
c6c5dc383b3a5b78ade7b065d51c3fd8,Link Group,100.0,Warszawa,Java,senior,22000.0,26000.0,,
3f0b8c448db0a54a8d88acc749c658bb,ASTEK Polska,1000.0,Remote,Java,senior,,,20000.0,27930.0
b4bd1897ca7a5bcce9b851ea310d752b,Primaris,100.0,Warszawa,Java,mid,,,16800.0,20160.0
86359cd9a82dd740a96586976109d66e,iRonin.IT,,Remote,Java,senior,,,22000.0,28000.0
ec379faf28d519f1659dcca5e644d64a,Connectis,100.0,Warszawa,Java,senior,,,21000.0,23500.0
88bf7d2dcc2d48776e432176d4476ea7,Connectis,100.0,Warszawa,Java,senior,,,23000.0,26500.0
1f29ddac02de3f7f0e5d67f35397ba53,ITDS,100.0,Warszawa,Java,expert,,,23000.0,27000.0
539f92dd0afce4a0da91e160fb72a72f,Spyrosoft,1000.0,Remote,Java,expert,13550.0,21600.0,18480.0,29400.0
3ff63e60f6d6ab2d75c28ef6f2a44520,Consdata S.A.,100.0,Remote,Java,senior,14900.0,20590.0,19680.0,27220.0
024e544f3e31bc07bfbc4f4abf1269c0,HRO Digital,100.0,Remote,Java,senior,,,22000.0,30000.0
2b98c8aa909dc0a38747529d064ccb1d,Rite NRG,10.0,Remote,Java,mid,,,15000.0,20100.0
2e39168d5ad0a6b2ccdf403e92be2485,Spyrosoft,1000.0,Warszawa,Java,senior,13550.0,21600.0,18480.0,29400.0
c4a8035c7132981e3483422d432683b5,Spyrosoft,1000.0,Kraków,Java,senior,13550.0,21600.0,18480.0,29400.0
c162aec46b179d755d5867edb02e200b,Spyrosoft,1000.0,Wrocław,Java,senior,13550.0,21600.0,18480.0,29400.0
afb36b6cb06a8a9f44956091360092d5,Spyrosoft,1000.0,Łódź,Java,senior,13550.0,21600.0,18480.0,29400.0
a27b0c6dbb2b778491e8855d6485f5da,HAYS Poland,100.0,Remote,Java,expert,20000.0,35000.0,,
4924bf136ae78d48c077d820c8a0bfbe,ITRun Consulting,10.0,Warszawa,Java,junior,,,5000.0,10000.0
7b1d7b3fb6e8deb71c802d5cfe4ff4d5,DNA Technology,10.0,Remote,Java,senior,16000.0,23000.0,22050.0,31920.0
8b88ac72411cdbf17e61a727eec313d4,Cognizant,,Warszawa,Java,expert,,,30000.0,40000.0
b7cb89ec8a7d95843b3ef6ed99009290,3e sp. komandytowa,,Remote,Java,mid,,,14000.0,22000.0
97d19405dd74266f5b742efae9cb7d7a,Awesome Bytes,10.0,Remote,Java,mid,8000.0,13000.0,8000.0,13000.0
355687ec988b4444aefae56b29d7f08e,speedapp,,Warszawa,Java,senior,,,25200.0,28560.0
5e90bce84debebfe5581dd20e5aecdfd,DCG,100.0,Remote,Java,mid,,,16000.0,21000.0
b0f229639026dfe4d06e568650a054d7,Cognizant,,Warszawa,Java,mid,13000.0,19000.0,,
dc8e65a6d885379e509b808ac5f59d16,HAYS Poland,100.0,Remote,Java,senior,,,33600.0,42000.0
acaf421d2c78a1d6b936d42965751e5d,Shimi Sp. z o.o.,,Remote,Java,mid,,,26040.0,26040.0
4bc1915e07cdbc4f0987b55e519c6956,NASK,100.0,Warszawa,Java,senior,9000.0,17000.0,,
85929b2215a3808e6ac2c7ec999020ab,SOLTEQ Poland,10.0,Remote,Java,mid,12000.0,22000.0,14000.0,26400.0
2eedb1443ec9624eb8ac4c7f05e7f57a,speedapp,,Warszawa,Java,senior,,,18480.0,23520.0
41e26a440d1071fc648e2945171f9974,Jit Team,100.0,Warszawa,Java,mid,,,15000.0,20000.0
6c390e1de2ea07028c1a39c8a3fafb0b,Jit Team,100.0,Gdańsk,Java,mid,,,15000.0,20000.0
c3e1471fcfbcec6546842032ccbbfbe8,ER Group,,Remote,Java,senior,,,23000.0,25000.0
fce1996a6bda036c6e50df51c0448ab4,Alior Leasing Sp. z o.o.,,Remote,Java,mid,,,15120.0,22680.0
534021c865636a4c7ecb711ecb435159,Shift4,1000.0,Remote,Java,senior,,,25000.0,32000.0
ee261feb9e6b5bba2bb81c7e4bfbcc35,NASK,100.0,Warszawa,Java,senior,18000.0,21000.0,,
23c326c9e607da842e91a14f32fcd145,ASTEK Polska,1000.0,Warszawa,Java,mid,11500.0,16000.0,17000.0,23500.0
c6466a6b64323217f7d048a5fc5f1e76,Find Group,,Warszawa,Java,senior,,,25000.0,33000.0
47a6b4ccb34ea23b091036939724941f,NoweKolory.pl,,Remote,Java,junior,5000.0,8500.0,5000.0,8500.0
3d4ebad72f15610c277dd861ff4f0616,Swyply,,Remote,Java,mid,,,12000.0,20000.0
ef4e8cb050d789bddc5e976081804d2c,Nortal,100.0,Remote,Java,mid,,,15000.0,20000.0
36e5d28db8d82cb61af9c5fef71164b6,Nortal,100.0,Remote,Java,senior,,,25000.0,32000.0
208aad5032631806f3f29cf9b3fc323f,IIG sp. z o.o.,10.0,Remote,Java,senior,,,20000.0,25000.0
76fbc038f257134b561adea0d8c308c7,Talent Hills,10.0,Warszawa,Java,expert,23000.0,28000.0,,
af78f9d98f5f2232a6747771a893410e,Crealogix,,Remote,Java,senior,,,20000.0,25600.0
fb293947f39d2ebad9ecce4668a5c366,Talent Hills,10.0,Warszawa,Java,mid,13000.0,20000.0,,
